STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE,SOURCE,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,TStorms,WindEquipmentChangeDate
72222313899,2019-11-17T05:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,40,45,0,,-0.01,3,83,30.04,CLR:00,29.9,10,43,20,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11511/17/19 05:53:02 METAR KPNS 171153Z 02005KT 10SM CLR 07/04 A3003 RMK AO2 SLP173 T00720044 10100 20072 53002 $ (SN),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-17T06:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,42,47,0,,,,83,30.05,CLR:00,29.91,10,45,40,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09711/17/19 06:53:02 METAR KPNS 171253Z 04005KT 10SM CLR 08/06 A3004 RMK AO2 SLP177 T00830056 $ (SN),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-17T07:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,46,54,0,,,,75,30.06,FEW:02 37,29.92,10,50,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10011/17/19 07:53:02 METAR KPNS 171353Z VRB03KT 10SM FEW037 12/08 A3005 RMK AO2 SLP180 T01220078 $ (SN),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-17T08:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,49,59,0,,-0.02,1,69,30.06,SCT:04 39,29.93,10,54,VRB,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10611/17/19 08:53:02 METAR KPNS 171453Z VRB06KT 10SM SCT039 15/09 A3006 RMK AO2 SLP180 T01500094 51008 $ (KP),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-17T09:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,49,63,0,,,,60,30.05,CLR:00,29.91,10,55,110,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09711/17/19 09:53:02 METAR KPNS 171553Z 11009KT 10SM CLR 17/09 A3004 RMK AO2 SLP175 T01720094 $ (KP),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-17T10:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,48,66,0,,,,52,30.03,CLR:00,29.9,10,56,VRB,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09711/17/19 10:53:02 METAR KPNS 171653Z VRB04KT 10SM CLR 19/09 A3003 RMK AO2 SLP171 T01890089 $ (KP),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-17T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,48,65,0,,0.06,8,54,30,CLR:00,29.87,10,56,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11511/17/19 11:53:02 METAR KPNS 171753Z VRB03KT 10SM CLR 18/09 A3000 RMK AO2 SLP160 T01830089 10194 20072 58020 $ (KP),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-17T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,47,68,0,,,,47,29.97,CLR:00,29.83,10,57,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09711/17/19 12:53:02 METAR KPNS 171853Z 00000KT 10SM CLR 20/08 A2996 RMK AO2 SLP149 T02000083 $ (KP),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-17T13:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,50,65,0,,,,59,29.95,CLR:00,29.81,10,57,150,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09711/17/19 13:53:02 METAR KPNS 171953Z 15006KT 10SM CLR 18/10 A2994 RMK AO2 SLP141 T01830100 $ (KP),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-17T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,51,66,0,,0.06,6,59,29.94,CLR:00,29.81,10,58,190,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10311/17/19 14:53:02 METAR KPNS 172053Z 19005KT 10SM CLR 19/11 A2994 RMK AO2 SLP139 T01890106 56021 $ (KP),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-17T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,53,65,0,,,,66,29.93,CLR:00,29.79,10,58,220,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09711/17/19 15:53:02 METAR KPNS 172153Z 22005KT 10SM CLR 18/12 A2992 RMK AO2 SLP134 T01830117 $ (KP),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-17T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,53,61,0,,,,75,29.92,CLR:00,29.79,10,57,220,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09711/17/19 16:53:02 METAR KPNS 172253Z 22004KT 10SM CLR 16/12 A2992 RMK AO2 SLP132 T01610117 $ (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-17T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,53,60,0,,0.01,5,78,29.94,CLR:00,29.8,10,56,290,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11511/17/19 17:53:02 METAR KPNS 172353Z 29004KT 10SM CLR 16/12 A2993 RMK AO2 SLP138 T01560117 10200 20156 55002 $ (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-17T18:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,52,58,0,,,,81,29.95,CLR:00,29.81,10,55,300,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09211/17/19 18:53:01 METAR KPNS 180053Z 30005KT 10SM CLR 14/11 A2994 RMK AO2 SLP141 T01440111 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-17T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,52,55,0,,,,90,29.93,CLR:00,29.79,10,53,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09211/17/19 19:53:01 METAR KPNS 180153Z 00000KT 10SM CLR 13/11 A2992 RMK AO2 SLP134 T01280111 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-17T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,51,53,0,,0,5,93,29.93,CLR:00,29.8,10,52,300,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09811/17/19 20:53:01 METAR KPNS 180253Z 30005KT 10SM CLR 12/11 A2993 RMK AO2 SLP137 T01170106 55000 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-17T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,50,53,0,,,,89,29.93,CLR:00,29.79,10,51,280,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09211/17/19 21:53:01 METAR KPNS 180353Z 28003KT 10SM CLR 12/10 A2992 RMK AO2 SLP134 T01170100 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-17T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,49,53,0,,,,86,29.93,CLR:00,29.8,10,51,300,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09211/17/19 22:53:02 METAR KPNS 180453Z 30003KT 10SM CLR 12/09 A2993 RMK AO2 SLP135 T01170094 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-17T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,49,52,0,,0.01,6,89,29.92,CLR:00,29.79,10,50,320,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12011/17/19 23:53:02 METAR KPNS 180553Z 32003KT 10SM CLR 11/09 A2992 RMK AO2 SLP132 T01110094 10156 20100 402000072 56005 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-17T23:59:00,SOD  ,6,,,,,,,,,,,,,,,47,57,73,29.99,29.85,51,5.2,0,-3.6,8,68,45,110,14,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD74324 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6824 HR MIN TEMP (F): 45AVERAGE STATION PRESSURE(D):29.854 MINIMUM SEA LEVEL PRESSURE:29.91 TIME OF OCCURRENCE:1647 PEAK WIND SPEED (MPH): 14 PEAK WIND DIR (DEG):110 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG):100 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 5.2 24 HR AVG TEMP (F): 57DEPART FROM NORMAL: -3  HEATING DEGREE DAYS:  8 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 68 LATEST NIGHT MIN TEMP(1900-0800 LST):45 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,616,1651,,
72222313899,2019-11-18T00:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,47,50,0,,,,89,29.92,CLR:00,29.79,10,48,320,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09211/18/19 00:53:02 METAR KPNS 180653Z 32004KT 10SM CLR 10/08 A2992 RMK AO2 SLP133 T01000083 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T01:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,46,48,0,,,,93,29.93,CLR:00,29.79,10,47,320,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09211/18/19 01:53:02 METAR KPNS 180753Z 32004KT 10SM CLR 09/08 A2992 RMK AO2 SLP135 T00890078 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T02:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,45,47,0,,0.01,8,93,29.91,CLR:00,29.78,10,46,340,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09811/18/19 02:53:02 METAR KPNS 180853Z 34004KT 10SM CLR 08/07 A2991 RMK AO2 SLP129 T00830072 58003 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T03:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,45,47,0,,,,93,29.9,CLR:00,29.76,10,46,300,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09211/18/19 03:53:02 METAR KPNS 180953Z 30004KT 10SM CLR 08/07 A2989 RMK AO2 SLP124 T00830072 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T04:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,43,44,0,,,,96,29.91,CLR:00,29.77,10,44,330,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09211/18/19 04:53:02 METAR KPNS 181053Z 33006KT 10SM CLR 07/06 A2990 RMK AO2 SLP129 T00670061 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T05:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,41,43,0,,-0.01,3,93,29.93,CLR:00,29.79,10,42,330,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11011/18/19 05:53:02 METAR KPNS 181153Z 33005KT 10SM CLR 06/05 A2992 RMK AO2 SLP134 T00610050 10111 20061 53004 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T06:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,41,44,0,,,,89,29.93,CLR:00,29.79,10,43,340,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09211/18/19 06:53:02 METAR KPNS 181253Z 34005KT 10SM CLR 07/05 A2992 RMK AO2 SLP135 T00670050 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T07:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,43,53,0,,,,69,29.93,CLR:00,29.79,10,48,340,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09211/18/19 07:53:02 METAR KPNS 181353Z 34005KT 10SM CLR 12/06 A2992 RMK AO2 SLP134 T01170061 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T08:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,39,59,0,,,,48,29.93,,29.8,10,49,340,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08811/18/19 08:53:02 METAR KPNS 181453Z 34005KT 10SM 15/04 A2993 RMK AO2 SLP137 T01500039 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T09:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,38,64,0,,,,38,29.93,CLR:00,29.8,10,51,360,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09211/18/19 09:53:02 METAR KPNS 181553Z 36008KT 10SM CLR 18/03 A2993 RMK AO2 SLP137 T01780033 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T10:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,36,66,0,,,,33,29.91,CLR:00,29.78,10,51,300,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09211/18/19 10:53:02 METAR KPNS 181653Z 30009KT 10SM CLR 19/02 A2991 RMK AO2 SLP130 T01890022 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,35,67,0,,0.05,8,31,29.88,CLR:00,29.75,10,51,330,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10811/18/19 11:53:02 METAR KPNS 181753Z 33009KT 10SM CLR 19/02 A2988 RMK AO2 SLP119 T01940017 10194 20061 58018,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.85,36,68,0,,,,31,29.85,CLR:00,29.72,10,52,VRB,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/18/19 12:53:02 METAR KPNS 181853Z VRB06KT 10SM CLR 20/02 A2985 RMK AO2 SLP109 T02000022,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T13:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.83,36,68,0,,,,31,29.84,CLR:00,29.7,10,52,300,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/18/19 13:53:02 METAR KPNS 181953Z 30007KT 10SM CLR 20/02 A2983 RMK AO2 SLP105 T02000022,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.83,37,68,0,,0.05,6,32,29.83,CLR:00,29.7,10,53,320,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09611/18/19 14:53:02 METAR KPNS 182053Z 32006KT 10SM CLR 20/03 A2983 RMK AO2 SLP102 T02000028 56017,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.83,39,66,0,,,,37,29.84,CLR:00,29.7,10,52,320,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/18/19 15:53:02 METAR KPNS 182153Z 32006KT 10SM CLR 19/04 A2983 RMK AO2 SLP104 T01890039,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.85,41,60,0,,,,50,29.85,CLR:00,29.72,10,51,310,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/18/19 16:53:02 METAR KPNS 182253Z 31005KT 10SM CLR 16/05 A2985 RMK AO2 SLP109 T01560050,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.85,43,57,0,,-0.02,3,60,29.86,CLR:00,29.72,10,50,290,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10811/18/19 17:53:02 METAR KPNS 182353Z 29005KT 10SM CLR 14/06 A2985 RMK AO2 SLP112 T01390061 10206 20139 53008,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T18:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.87,43,54,0,,,,67,29.88,CLR:00,29.74,10,49,320,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/18/19 18:53:01 METAR KPNS 190053Z 32005KT 10SM CLR 12/06 A2987 RMK AO2 SLP119 T01220061,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,43,54,0,,,,67,29.88,CLR:00,29.75,10,49,280,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/18/19 19:53:01 METAR KPNS 190153Z 28004KT 10SM CLR 12/06 A2988 RMK AO2 SLP119 T01220061,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,46,52,0,,-0.05,1,80,29.9,CLR:00,29.77,10,49,290,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09611/18/19 20:53:01 METAR KPNS 190253Z 29005KT 10SM CLR 11/08 A2990 RMK AO2 SLP126 T01110078 51016,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,47,51,0,,,,86,29.91,CLR:00,29.78,10,49,290,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/18/19 21:53:01 METAR KPNS 190353Z 29005KT 10SM CLR 11/08 A2991 RMK AO2 SLP130 T01060083,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,46,50,0,,,,86,29.91,CLR:00,29.77,10,48,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/18/19 22:53:02 METAR KPNS 190453Z 00000KT 10SM CLR 10/08 A2990 RMK AO2 SLP127 T01000078,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,46,48,0,,0,0,93,29.91,CLR:00,29.77,10,47,290,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11811/18/19 23:53:02 METAR KPNS 190553Z 29004KT 10SM CLR 09/08 A2990 RMK AO2 SLP127 T00890078 10139 20089 402060061 50000,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-18T23:59:00,SOD  ,6,,,,,,,,,,,,,,,41,56,65,29.9,29.76,48,6,0,-4.3,9,69,43,290,17,0,,,300,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD74324 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6924 HR MIN TEMP (F): 43AVERAGE STATION PRESSURE(D):29.763 MINIMUM SEA LEVEL PRESSURE:29.83 TIME OF OCCURRENCE:1537 PEAK WIND SPEED (MPH): 17 PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):300 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.0 24 HR AVG TEMP (F): 56DEPART FROM NORMAL: -4  HEATING DEGREE DAYS:  9 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 69 LATEST NIGHT MIN TEMP(1900-0800 LST):43 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,617,1651,,
72222313899,2019-11-19T00:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,46,50,,,,,86,29.89,CLR:00,29.76,10,48,300,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/19/19 00:53:02 METAR KPNS 190653Z 30003KT 10SM CLR 10/08 A2989 RMK AO2 SLP123 T01000078,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-19T01:53:00,FM-15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,45,50,,,,,83,29.91,,,10,,320,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET078METAR KPNS 190753Z AUTO 32004KT 10SM CLR 10/07 A2990 RMK AO2 SLP127 T01000072=,FM-15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
